LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,T2MDEW,T2M,KT_CLEAR,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN
50.07731,20.76851,2017,06,05,    1.49,  0.008839,   11.84,   17.43,              0.54,              0.54,-999,              6.16,              8.04
50.07731,20.76851,2017,06,06,    2.75,  0.011434,   15.55,   19.30,              0.56,              0.56,-999,              6.40,              8.54
50.07731,20.76851,2017,06,07,    1.00,  0.008372,   10.91,   16.70,              0.46,              0.46,-999,              5.31,              8.60
50.07731,20.76851,2017,06,08,    0.00,  0.006941,    8.31,   15.59,              0.56,              0.56,-999,              6.42,              7.51
50.07731,20.76851,2017,06,09,    0.00,  0.007997,   10.32,   17.93,              0.62,              0.62,              7.28,              7.14,              7.81
50.07731,20.76851,2017,06,10,    3.25,  0.009620,   13.16,   17.35,              0.47,              0.47,-999,              5.40,              8.49
50.07731,20.76851,2017,06,11,    0.10,  0.008523,   11.38,   17.66,              0.53,              0.53,-999,              6.06,              8.32
50.07731,20.76851,2017,06,12,    2.35,  0.010127,   13.71,   18.80,              0.27,              0.27,-999,              3.10,              8.75
50.07731,20.76851,2017,06,13,    0.08,  0.008074,   10.48,   16.35,              0.37,              0.37,-999,              4.22,              8.33
50.07731,20.76851,2017,06,14,    0.12,  0.007743,    9.92,   15.51,              0.32,              0.32,-999,              3.75,              8.25
50.07731,20.76851,2017,06,15,    0.02,  0.007910,   10.25,   16.80,              0.55,              0.55,-999,              6.35,              8.02
50.07731,20.76851,2017,06,16,    8.27,  0.009558,   12.89,   16.95,              0.38,              0.38,-999,              4.36,              8.45
50.07731,20.76851,2017,06,17,    5.32,  0.008346,   11.02,   13.87,              0.25,              0.25,-999,              2.88,              8.72
50.07731,20.76851,2017,06,18,    0.85,  0.009293,   12.72,   17.55,              0.55,              0.55,-999,              6.40,              8.26
50.07731,20.76851,2017,06,19,    0.03,  0.010508,   14.49,   20.22,              0.50,              0.50,-999,              5.82,              8.54
50.07731,20.76851,2017,06,20,    0.43,  0.011762,   16.23,   22.99,              0.63,              0.63,              7.31,              7.29,              8.52
50.07731,20.76851,2017,06,21,    0.36,  0.008536,   11.08,   19.29,              0.64,              0.64,              7.53,              7.45,              7.72
50.07731,20.76851,2017,06,22,    0.01,  0.008371,   10.94,   20.07,              0.59,              0.59,-999,              6.79,              8.35
50.07731,20.76851,2017,06,23,    3.38,  0.010918,   14.99,   19.61,              0.33,              0.33,-999,              3.77,              9.04
50.07731,20.76851,2017,06,24,    0.05,  0.010620,   14.64,   20.73,              0.33,              0.33,-999,              3.83,              8.86
50.07731,20.76851,2017,06,25,    0.33,  0.010188,   13.97,   22.31,              0.61,              0.61,              7.34,              7.05,              8.51
50.07731,20.76851,2017,06,26,    0.82,  0.010433,   14.34,   20.77,              0.35,              0.35,-999,              4.05,              9.04
50.07731,20.76851,2017,06,27,    1.39,  0.010997,   15.06,   21.08,              0.57,              0.57,              7.21,              6.60,              9.05
50.07731,20.76851,2017,06,28,    1.54,  0.012680,   17.23,   24.19,              0.55,              0.55,              7.14,              6.39,              9.37
50.07731,20.76851,2017,06,29,    2.85,  0.011940,   16.16,   22.23,              0.57,              0.57,-999,              6.57,              9.23
50.07731,20.76851,2017,06,30,    0.39,  0.009082,   12.10,   20.36,              0.43,              0.43,-999,              4.95,              8.43
50.07731,20.76851,2017,07,01,    2.37,  0.008581,   11.29,   19.05,              0.28,              0.28,-999,              3.22,              8.69
50.07731,20.76851,2017,07,02,    1.42,  0.008748,   11.67,   17.37,              0.18,              0.18,-999,              2.06,              8.51
50.07731,20.76851,2017,07,03,    0.38,  0.007230,    8.74,   16.69,              0.42,              0.42,-999,              4.77,              8.10
50.07731,20.76851,2017,07,04,    0.14,  0.006685,    7.72,   17.01,              0.34,              0.34,-999,              3.92,              7.88
50.07731,20.76851,2017,07,05,    2.50,  0.007939,   10.12,   17.77,              0.40,              0.40,-999,              4.61,              8.33
50.07731,20.76851,2017,07,06,    0.87,  0.007398,    9.12,   17.28,              0.52,              0.52,-999,              5.91,              7.84
50.07731,20.76851,2017,07,07,    3.88,  0.008285,   10.50,   18.16,              0.43,              0.43,-999,              4.83,              8.35
50.07731,20.76851,2017,07,08,    8.35,  0.011135,   15.37,   18.95,              0.42,              0.42,-999,              4.76,              8.72
50.07731,20.76851,2017,07,09,    0.06,  0.009699,   13.27,   21.09,              0.47,              0.47,-999,              5.27,              8.47
50.07731,20.76851,2017,07,10,    1.38,  0.011592,   15.93,   22.85,              0.44,              0.44,-999,              4.95,              9.22
50.07731,20.76851,2017,07,11,    6.31,  0.012172,   16.71,   21.36,              0.26,              0.26,-999,              2.89,              9.25
50.07731,20.76851,2017,07,12,    0.18,  0.009710,   13.21,   21.59,              0.53,              0.53,-999,              5.94,              8.94
50.07731,20.76851,2017,07,13,    4.76,  0.008704,   11.34,   16.90,              0.30,              0.30,-999,              3.40,              8.32
50.07731,20.76851,2017,07,14,    0.11,  0.006798,    7.97,   16.85,              0.45,              0.45,-999,              5.07,              8.07
50.07731,20.76851,2017,07,15,    2.76,  0.007320,    9.08,   15.51,              0.32,              0.32,-999,              3.55,              8.50
50.07731,20.76851,2017,07,16,    0.19,  0.007015,    8.51,   18.00,              0.42,              0.42,-999,              4.61,              8.19
50.07731,20.76851,2017,07,17,    0.60,  0.008282,   10.79,   19.09,              0.31,              0.31,-999,              3.45,              8.69
50.07731,20.76851,2017,07,18,    0.22,  0.009042,   12.27,   21.26,              0.53,              0.53,-999,              5.88,              8.44
50.07731,20.76851,2017,07,19,    0.93,  0.009600,   13.11,   22.45,              0.43,              0.43,              6.79,              4.75,              8.96
50.07731,20.76851,2017,07,20,    1.06,  0.010125,   13.80,   24.74,              0.60,              0.60,              6.79,              6.54,              9.10
50.07731,20.76851,2017,07,21,    7.10,  0.011691,   16.09,   22.08,              0.23,              0.23,-999,              2.47,              9.23
50.07731,20.76851,2017,07,22,    0.10,  0.010733,   14.83,   22.85,              0.56,              0.56,-999,              6.02,              8.78
50.07731,20.76851,2017,07,23,    9.26,  0.012159,   16.74,   21.79,              0.47,              0.47,-999,              5.11,              9.06
50.07731,20.76851,2017,07,24,    0.53,  0.010787,   14.80,   21.75,              0.53,              0.53,-999,              5.68,              9.09
50.07731,20.76851,2017,07,25,    8.84,  0.010540,   14.32,   18.53,              0.11,              0.11,-999,              1.15,              9.35
50.07731,20.76851,2017,07,26,    0.11,  0.008078,   10.34,   17.91,              0.42,              0.42,-999,              4.47,              8.50
50.07731,20.76851,2017,07,27,    0.17,  0.008521,   11.18,   19.07,              0.55,              0.55,-999,              5.85,              8.27
50.07731,20.76851,2017,07,28,    4.54,  0.009965,   13.61,   18.55,              0.42,              0.42,-999,              4.40,              8.66
50.07731,20.76851,2017,07,29,    0.02,  0.008533,   11.35,   19.57,              0.57,              0.57,-999,              5.95,              8.10
50.07731,20.76851,2017,07,30,    0.00,  0.009241,   12.50,   23.70,              0.62,              0.62,              6.46,              6.44,              8.61
50.07731,20.76851,2017,07,31,    0.26,  0.011252,   15.52,   26.52,              0.56,              0.56,-999,              5.82,              9.33
50.07731,20.76851,2017,08,01,    0.00,  0.011408,   15.85,   28.17,              0.63,              0.63,              6.47,              6.47,              9.23
50.07731,20.76851,2017,08,02,    2.39,  0.011818,   16.27,   27.11,              0.49,              0.49,-999,              5.07,              9.63
50.07731,20.76851,2017,08,03,    0.06,  0.012240,   16.86,   27.34,              0.55,              0.55,              6.34,              5.59,              9.57
50.07731,20.76851,2017,08,04,    0.48,  0.012120,   16.66,   25.99,              0.34,              0.34,-999,              3.48,              9.78
50.07731,20.76851,2017,08,05,    0.00,  0.010342,   14.17,   25.32,              0.59,              0.59,              6.35,              5.99,              9.16
50.07731,20.76851,2017,08,06,    3.19,  0.009745,   13.38,   20.33,              0.28,              0.28,-999,              2.77,              9.12
50.07731,20.76851,2017,08,07,    4.37,  0.008284,   10.98,   16.52,              0.17,              0.17,-999,              1.66,              8.47
50.07731,20.76851,2017,08,08,    0.00,  0.008689,   11.65,   18.32,              0.62,              0.62,              6.39,              6.20,              7.68
50.07731,20.76851,2017,08,09,    0.03,  0.010816,   14.93,   23.74,              0.60,              0.60,              6.14,              5.94,              8.92
50.07731,20.76851,2017,08,10,    1.01,  0.012166,   16.79,   27.80,              0.57,              0.57,              6.03,              5.60,              9.59
50.07731,20.76851,2017,08,11,    0.91,  0.011921,   16.43,   27.40,              0.62,              0.62,              6.05,              6.02,              9.38
50.07731,20.76851,2017,08,12,    2.34,  0.011090,   15.25,   20.73,              0.42,              0.42,-999,              4.10,              9.27
50.07731,20.76851,2017,08,13,    2.47,  0.008174,   10.74,   17.92,              0.20,              0.20,-999,              1.96,              8.58
50.07731,20.76851,2017,08,14,    0.03,  0.007810,   10.13,   19.40,              0.47,              0.47,-999,              4.51,              8.25
50.07731,20.76851,2017,08,15,    0.00,  0.007180,    8.89,   19.67,              0.60,              0.60,              6.07,              5.75,              7.80
50.07731,20.76851,2017,08,16,    0.01,  0.007861,   10.16,   22.66,              0.63,              0.63,              6.00,              5.92,              8.08
50.07731,20.76851,2017,08,17,    0.41,  0.009341,   12.71,   22.70,              0.59,              0.59,              5.81,              5.51,              8.69
50.07731,20.76851,2017,08,18,    0.10,  0.009781,   13.42,   24.98,              0.57,              0.57,-999,              5.33,              9.23
50.07731,20.76851,2017,08,19,    7.94,  0.010411,   14.38,   22.11,              0.47,              0.47,-999,              4.32,              9.23
50.07731,20.76851,2017,08,20,   33.88,  0.009737,   13.35,   14.80,              0.09,              0.09,-999,              0.78,              8.65
50.07731,20.76851,2017,08,21,    1.17,  0.007302,    9.10,   14.68,              0.44,              0.44,-999,              4.01,              7.80
50.07731,20.76851,2017,08,22,    0.52,  0.006971,    8.36,   14.96,              0.42,              0.42,-999,              3.78,              8.04
50.07731,20.76851,2017,08,23,    1.48,  0.007213,    8.87,   14.25,              0.44,              0.44,-999,              3.95,              8.28
50.07731,20.76851,2017,08,24,    0.43,  0.006717,    7.77,   16.66,              0.56,              0.56,-999,              4.94,              7.74
50.07731,20.76851,2017,08,25,    0.54,  0.009275,   12.47,   20.04,              0.49,              0.49,-999,              4.34,              8.58
50.07731,20.76851,2017,08,26,    1.89,  0.010577,   14.63,   20.91,              0.20,              0.20,-999,              1.71,              9.15
50.07731,20.76851,2017,08,27,    1.53,  0.010782,   14.86,   21.56,              0.57,              0.57,-999,              4.89,              8.74
50.07731,20.76851,2017,08,28,    0.05,  0.008156,   10.70,   17.09,              0.45,              0.45,-999,              3.86,              7.89
50.07731,20.76851,2017,08,29,    0.00,  0.007162,    8.80,   16.56,              0.54,              0.54,-999,              4.58,              7.77
50.07731,20.76851,2017,08,30,    0.00,  0.007212,    8.87,   18.71,              0.62,              0.62,              5.26,              5.26,              7.64
50.07731,20.76851,2017,08,31,    0.00,  0.007628,    9.58,   21.23,              0.61,              0.61,              5.16,              5.13,              8.15
50.07731,20.76851,2017,09,01,    1.83,  0.008525,   11.24,   21.89,              0.60,              0.60,              5.15,              4.97,              8.82
50.07731,20.76851,2017,09,02,    2.26,  0.008238,   10.73,   14.20,              0.25,              0.25,-999,              2.04,              8.93
50.07731,20.76851,2017,09,03,   14.57,  0.008144,   10.59,   12.70,              0.18,              0.18,-999,              1.48,              8.59
50.07731,20.76851,2017,09,04,    1.32,  0.007040,    8.36,   13.64,              0.33,              0.33,-999,              2.65,              8.45
50.07731,20.76851,2017,09,05,    6.19,  0.007887,   10.09,   13.28,              0.17,              0.17,-999,              1.33,              8.66
50.07731,20.76851,2017,09,06,    4.63,  0.009130,   12.31,   15.35,              0.25,              0.25,-999,              1.93,              8.97
50.07731,20.76851,2017,09,07,    0.88,  0.007384,    8.98,   14.53,              0.41,              0.41,-999,              3.17,              8.18
50.07731,20.76851,2017,09,08,    0.06,  0.006831,    8.02,   15.10,              0.60,              0.60,              4.85,              4.61,              7.60
50.07731,20.76851,2017,09,09,    0.01,  0.008134,   10.27,   17.74,              0.62,              0.62,              4.77,              4.74,              7.83
50.07731,20.76851,2017,09,10,    0.24,  0.009940,   13.53,   19.69,              0.55,              0.55,              4.61,              4.13,              8.81
50.07731,20.76851,2017,09,11,    4.33,  0.010856,   14.81,   20.57,              0.52,              0.52,              4.47,              3.88,              9.11
50.07731,20.76851,2017,09,12,   16.48,  0.009643,   13.00,   14.64,              0.13,              0.13,-999,              0.96,              8.80
50.07731,20.76851,2017,09,13,    0.47,  0.007153,    8.63,   14.95,              0.57,              0.57,-999,              4.15,              7.94
50.07731,20.76851,2017,09,14,    2.66,  0.008389,   10.90,   18.89,              0.59,              0.59,              4.38,              4.28,              8.57
50.07731,20.76851,2017,09,15,    0.26,  0.006474,    7.25,   12.80,              0.23,              0.23,-999,              1.67,              8.01
50.07731,20.76851,2017,09,16,    2.28,  0.007559,    9.47,   13.69,              0.11,              0.11,-999,              0.76,              8.62
50.07731,20.76851,2017,09,17,   20.46,  0.008954,   11.94,   13.14,              0.12,              0.12,-999,              0.83,              8.59
50.07731,20.76851,2017,09,18,    1.81,  0.006812,    7.99,   12.49,              0.49,              0.49,-999,              3.43,              7.55
50.07731,20.76851,2017,09,19,    5.86,  0.007149,    8.65,   10.94,              0.27,              0.27,-999,              1.88,              7.86
50.07731,20.76851,2017,09,20,    4.41,  0.007881,   10.15,   11.25,              0.10,              0.10,-999,              0.66,              8.43
50.07731,20.76851,2017,09,21,   25.26,  0.007815,   10.00,   10.87,              0.09,              0.09,-999,              0.59,              8.41
50.07731,20.76851,2017,09,22,    2.72,  0.007756,    9.96,   11.43,              0.15,              0.15,-999,              1.01,              8.58
50.07731,20.76851,2017,09,23,   12.14,  0.008325,   10.94,   11.92,              0.16,              0.16,-999,              1.04,              8.69
50.07731,20.76851,2017,09,24,    5.60,  0.008168,   10.73,   12.33,              0.26,              0.26,-999,              1.67,              8.44
50.07731,20.76851,2017,09,25,    2.97,  0.008022,   10.55,   12.77,              0.30,              0.30,-999,              1.89,              8.16
50.07731,20.76851,2017,09,26,    0.08,  0.007853,   10.23,   12.81,              0.47,              0.47,-999,              2.94,              7.81
50.07731,20.76851,2017,09,27,    0.01,  0.006554,    7.63,   11.97,              0.60,              0.60,              3.72,              3.70,              6.92
50.07731,20.76851,2017,09,28,    0.00,  0.005850,    6.00,   10.20,              0.60,              0.60,              3.71,              3.67,              6.58
50.07731,20.76851,2017,09,29,    0.01,  0.005891,    5.94,    9.48,              0.59,              0.59,-999,              3.57,              6.56
50.07731,20.76851,2017,09,30,    0.00,  0.005735,    5.60,    9.41,              0.58,              0.58,              3.63,              3.48,              6.46
50.07731,20.76851,2017,10,01,    0.01,  0.005170,    4.14,    8.35,              0.63,              0.63,              3.71,              3.71,              6.12
50.07731,20.76851,2017,10,02,    0.00,  0.005356,    4.55,    9.60,              0.62,              0.62,              3.65,              3.61,              6.43
50.07731,20.76851,2017,10,03,   17.23,  0.006883,    8.02,    9.45,              0.13,              0.13,-999,              0.74,              7.98
50.07731,20.76851,2017,10,04,    0.30,  0.006632,    7.68,   10.38,              0.33,              0.33,-999,              1.87,              7.71
50.07731,20.76851,2017,10,05,    4.55,  0.006600,    7.38,   10.59,              0.16,              0.16,-999,              0.89,              7.91
50.07731,20.76851,2017,10,06,    4.87,  0.006231,    6.61,    8.80,              0.32,              0.32,-999,              1.76,              7.55
50.07731,20.76851,2017,10,07,    1.00,  0.006047,    6.28,    8.63,              0.36,              0.36,-999,              1.93,              7.33
50.07731,20.76851,2017,10,08,    1.92,  0.006168,    6.42,    7.79,              0.17,              0.17,-999,              0.87,              7.43
50.07731,20.76851,2017,10,09,    0.18,  0.005007,    3.56,    6.68,              0.34,              0.34,-999,              1.79,              6.79
50.07731,20.76851,2017,10,10,    0.51,  0.005930,    5.89,    8.38,              0.26,              0.26,-999,              1.35,              7.55
50.07731,20.76851,2017,10,11,    2.51,  0.007627,    9.66,   10.68,              0.24,              0.24,-999,              1.20,              8.03
50.07731,20.76851,2017,10,12,    0.20,  0.007756,    9.92,   12.72,              0.48,              0.48,-999,              2.38,              7.70
50.07731,20.76851,2017,10,13,    0.03,  0.006320,    7.02,   10.50,              0.39,              0.39,-999,              1.90,              7.29
50.07731,20.76851,2017,10,14,    0.02,  0.007417,    9.30,   11.66,              0.40,              0.40,-999,              1.93,              7.96
50.07731,20.76851,2017,10,15,    0.04,  0.008817,   11.99,   14.04,              0.33,              0.33,-999,              1.56,              8.16
50.07731,20.76851,2017,10,16,    0.03,  0.008787,   11.89,   13.83,              0.56,              0.56,              2.62,              2.62,              7.29
50.07731,20.76851,2017,10,17,    0.03,  0.007992,   10.40,   13.68,              0.56,              0.56,              2.60,              2.59,              7.10
50.07731,20.76851,2017,10,18,    0.00,  0.007729,    9.82,   13.65,              0.51,              0.51,              2.55,              2.33,              7.38
50.07731,20.76851,2017,10,19,    0.03,  0.008131,   10.62,   12.74,              0.53,              0.53,              2.47,              2.38,              7.32
50.07731,20.76851,2017,10,20,    0.15,  0.007767,    9.96,   11.02,              0.18,              0.18,-999,              0.81,              7.91
50.07731,20.76851,2017,10,21,    0.55,  0.006971,    8.32,    9.99,              0.27,              0.27,-999,              1.16,              7.72
50.07731,20.76851,2017,10,22,    1.79,  0.006618,    7.57,    9.10,              0.24,              0.24,-999,              1.03,              7.71
50.07731,20.76851,2017,10,23,   15.97,  0.006243,    6.68,    7.36,              0.14,              0.14,-999,              0.58,              7.93
50.07731,20.76851,2017,10,24,    0.25,  0.004844,    3.23,    5.04,              0.14,              0.14,-999,              0.59,              7.57
50.07731,20.76851,2017,10,25,    0.67,  0.005628,    5.11,    6.82,              0.18,              0.18,-999,              0.74,              7.66
50.07731,20.76851,2017,10,26,    0.66,  0.007144,    8.79,   10.92,              0.33,              0.33,-999,              1.34,              7.58
50.07731,20.76851,2017,10,27,    6.46,  0.006584,    7.47,    8.31,              0.12,              0.12,-999,              0.48,              7.66
50.07731,20.76851,2017,10,28,    2.81,  0.005582,    5.03,    6.10,              0.12,              0.12,-999,              0.46,              7.39
50.07731,20.76851,2017,10,29,   15.80,  0.005006,    3.16,    5.01,              0.25,              0.25,-999,              0.94,              7.07
50.07731,20.76851,2017,10,30,    1.36,  0.003847,   -0.21,    2.49,              0.33,              0.33,-999,              1.24,              6.29
50.07731,20.76851,2017,10,31,    0.11,  0.003548,   -1.15,    1.18,              0.39,              0.39,-999,              1.45,              5.74
50.07731,20.76851,2017,11,01,    0.57,  0.004879,    3.25,    5.22,              0.20,              0.20,-999,              0.74,              7.58
50.07731,20.76851,2017,11,02,    9.30,  0.006246,    6.66,    8.00,              0.17,              0.17,-999,              0.62,              7.75
50.07731,20.76851,2017,11,03,    1.33,  0.005993,    6.16,    6.89,              0.22,              0.22,-999,              0.77,              7.54
50.07731,20.76851,2017,11,04,    0.04,  0.005267,    4.31,    5.95,              0.55,              0.55,              1.89,              1.88,              6.32
50.07731,20.76851,2017,11,05,    0.00,  0.005100,    3.79,    5.74,              0.40,              0.40,-999,              1.35,              6.64
50.07731,20.76851,2017,11,06,    0.01,  0.005305,    4.40,    6.28,              0.46,              0.46,-999,              1.52,              6.85
50.07731,20.76851,2017,11,07,    0.15,  0.005155,    4.08,    4.91,              0.18,              0.18,-999,              0.59,              7.73
50.07731,20.76851,2017,11,08,    0.18,  0.004583,    2.42,    3.32,              0.14,              0.14,-999,              0.45,              7.68
50.07731,20.76851,2017,11,09,    0.58,  0.005067,    3.80,    4.38,              0.17,              0.17,-999,              0.52,              7.88
50.07731,20.76851,2017,11,10,    0.51,  0.005112,    3.87,    5.44,              0.12,              0.12,-999,              0.35,              7.58
50.07731,20.76851,2017,11,11,    1.39,  0.004479,    1.89,    4.05,              0.32,              0.32,-999,              0.97,              6.81
50.07731,20.76851,2017,11,12,    8.63,  0.004203,    0.98,    2.62,              0.28,              0.28,-999,              0.83,              7.04
50.07731,20.76851,2017,11,13,    4.60,  0.004414,    1.65,    2.27,              0.10,              0.10,-999,              0.30,              7.25
50.07731,20.76851,2017,11,14,    0.18,  0.003832,   -0.10,    1.07,              0.17,              0.17,-999,              0.50,              6.73
50.07731,20.76851,2017,11,15,    0.02,  0.003714,   -0.49,    0.62,              0.29,              0.29,-999,              0.83,              6.34
50.07731,20.76851,2017,11,16,    0.06,  0.003980,    0.51,    1.13,              0.44,              0.44,              1.40,              1.23,              5.99
50.07731,20.76851,2017,11,17,    2.43,  0.004108,    0.88,    1.46,              0.13,              0.13,-999,              0.35,              7.12
50.07731,20.76851,2017,11,18,    0.98,  0.003934,    0.19,    1.27,              0.24,              0.24,-999,              0.65,              6.94
50.07731,20.76851,2017,11,19,    0.81,  0.003800,   -0.34,    1.47,              0.32,              0.32,-999,              0.84,              6.63
50.07731,20.76851,2017,11,20,    2.89,  0.003769,   -0.44,    0.91,              0.19,              0.19,-999,              0.49,              6.84
50.07731,20.76851,2017,11,21,    1.05,  0.004003,    0.43,    1.25,              0.21,              0.21,-999,              0.55,              6.81
50.07731,20.76851,2017,11,22,    3.28,  0.004483,    1.91,    2.21,              0.08,              0.08,-999,              0.21,              7.04
50.07731,20.76851,2017,11,23,    0.02,  0.004661,    2.44,    2.85,              0.46,              0.46,              1.16,              1.15,              6.36
50.07731,20.76851,2017,11,24,    0.01,  0.004930,    3.23,    3.97,              0.43,              0.43,              1.12,              1.06,              6.52
50.07731,20.76851,2017,11,25,    2.02,  0.005220,    4.08,    5.15,              0.38,              0.38,              1.10,              0.93,              7.01
50.07731,20.76851,2017,11,26,    2.22,  0.004253,    1.27,    2.19,              0.09,              0.09,-999,              0.23,              7.04
50.07731,20.76851,2017,11,27,    0.04,  0.003479,   -1.39,   -0.90,              0.36,              0.36,              1.13,              0.87,              5.80
50.07731,20.76851,2017,11,28,    0.00,  0.003322,   -2.17,   -0.35,              0.34,              0.34,-999,              0.80,              5.84
50.07731,20.76851,2017,11,29,    3.22,  0.003420,   -1.76,   -0.66,              0.10,              0.10,-999,              0.24,              6.63
50.07731,20.76851,2017,11,30,    8.93,  0.003509,   -1.58,   -0.83,              0.03,              0.03,-999,              0.07,              7.09
50.07731,20.76851,2017,12,01,    0.16,  0.003148,   -2.90,   -2.14,              0.22,              0.22,-999,              0.50,              6.30
50.07731,20.76851,2017,12,02,    0.46,  0.002883,   -3.92,   -3.47,              0.12,              0.12,-999,              0.26,              6.51
50.07731,20.76851,2017,12,03,    2.70,  0.003123,   -2.83,   -2.20,              0.15,              0.15,-999,              0.34,              6.39
50.07731,20.76851,2017,12,04,    1.10,  0.003099,   -3.16,   -2.31,              0.13,              0.13,-999,              0.29,              6.52
50.07731,20.76851,2017,12,05,    2.86,  0.003643,   -0.74,    0.09,-999,-999,-999,-999,              6.52
50.07731,20.76851,2017,12,06,    3.06,  0.004088,    0.84,    1.54,              0.10,              0.10,-999,              0.21,              7.10
50.07731,20.76851,2017,12,07,    0.63,  0.003754,   -0.42,    0.62,              0.24,              0.24,-999,              0.52,              6.72
50.07731,20.76851,2017,12,08,    1.51,  0.003558,   -1.30,   -0.10,              0.19,              0.19,-999,              0.41,              6.38
50.07731,20.76851,2017,12,09,    3.20,  0.003397,   -1.92,   -1.32,              0.12,              0.12,-999,              0.25,              6.67
50.07731,20.76851,2017,12,10,    0.59,  0.002911,   -3.93,   -1.88,              0.45,              0.45,              0.99,              0.93,              6.07
50.07731,20.76851,2017,12,11,    0.07,  0.004108,    0.51,    1.96,              0.33,              0.33,-999,              0.68,              6.59
50.07731,20.76851,2017,12,12,    0.17,  0.005071,    3.44,    4.45,              0.10,              0.10,-999,              0.20,              7.09
50.07731,20.76851,2017,12,13,    0.17,  0.003390,   -1.83,   -0.44,              0.38,              0.38,              0.96,              0.77,              5.90
50.07731,20.76851,2017,12,14,    0.09,  0.003511,   -1.59,    0.18,              0.26,              0.26,-999,              0.53,              6.11
50.07731,20.76851,2017,12,15,    3.13,  0.003850,   -0.39,    0.33,              0.12,              0.12,-999,              0.24,              6.55
50.07731,20.76851,2017,12,16,    1.20,  0.003441,   -1.75,   -1.27,              0.09,              0.09,-999,              0.18,              6.70
50.07731,20.76851,2017,12,17,    0.18,  0.003375,   -1.83,   -0.90,              0.26,              0.26,-999,              0.53,              6.15
50.07731,20.76851,2017,12,18,    0.14,  0.003131,   -2.72,   -1.83,              0.25,              0.25,-999,              0.50,              6.23
50.07731,20.76851,2017,12,19,    0.17,  0.002574,   -5.14,   -3.48,              0.11,              0.11,-999,              0.23,              6.39
50.07731,20.76851,2017,12,20,    0.93,  0.002777,   -4.23,   -3.72,              0.13,              0.13,-999,              0.27,              6.53
50.07731,20.76851,2017,12,21,    2.15,  0.003155,   -2.70,   -1.86,              0.13,              0.13,-999,              0.26,              6.36
50.07731,20.76851,2017,12,22,    1.67,  0.003960,    0.45,    0.91,              0.16,              0.16,-999,              0.31,              6.74
50.07731,20.76851,2017,12,23,    4.86,  0.004174,    1.08,    1.56,              0.13,              0.13,-999,              0.26,              6.83
50.07731,20.76851,2017,12,24,    1.70,  0.005229,    4.20,    4.95,              0.09,              0.09,-999,              0.19,              7.20
50.07731,20.76851,2017,12,25,    0.34,  0.004782,    2.91,    3.48,              0.23,              0.23,-999,              0.47,              6.69
50.07731,20.76851,2017,12,26,    0.01,  0.003830,   -0.27,    0.25,              0.47,              0.47,              0.94,              0.94,              5.50
50.07731,20.76851,2017,12,27,    0.04,  0.004219,    0.88,    1.44,              0.45,              0.45,              0.91,              0.91,              5.99
50.07731,20.76851,2017,12,28,    2.40,  0.004856,    2.81,    3.42,              0.16,              0.16,-999,              0.33,              7.02
50.07731,20.76851,2017,12,29,    4.51,  0.003690,   -0.81,   -0.34,              0.16,              0.16,-999,              0.33,              6.81
50.07731,20.76851,2017,12,30,    0.33,  0.002975,   -3.66,   -1.83,              0.47,              0.47,              0.98,              0.97,              5.81
50.07731,20.76851,2017,12,31,    1.52,  0.004641,    2.37,    3.05,              0.33,              0.33,-999,              0.69,              6.97
